predicted_labels	true_labels	lil_interpretations	gil_interpretations
1	1	[('behind her strange disappearance', -0.11735647916793823), ('her strange disappearance', -0.16946303844451904), ('the truth', -0.26719993352890015), ('the princess', -0.2903650403022766)]	['a sharp , amusing study of the cult of celebrity', 'this movie praise the right to be different and unique']
1	1	[('to the main square', -0.1158403754234314), ('the main square', -0.16205084323883057), ('has some breakfast', -0.2048749327659607), ('some breakfast', -0.2619045376777649), ('sh aves', -0.264384388923645)]	['a sharp , amusing study of the cult of celebrity', 'this movie praise the right to be different and unique']
1	1	[('buried with their father', -0.09405916929244995), ('with their father', -0.15333443880081177), ('their dead mother', -0.16950416564941406), ('into the island', -0.18984878063201904), ('their father', -0.2199164628982544)]	['a sharp , amusing study of the cult of celebrity', 'dead bodies are being found in the new york harbor']
1	1	[('to mal ays ia', -0.08920329809188843), ('get her married off', -0.10764813423156738), ('with his own sister', -0.11717575788497925), ('mal ays ia', -0.1273319125175476), ('her married off', -0.1721971035003662)]	"[""the feds are now determined to bring kilo's operation down"", 'a sharp , amusing study of the cult of celebrity']"
1	1	[('should be feeling better', -0.23582959175109863), ('be feeling better', -0.2971303462982178), ('char lie', -0.34152382612228394), ('feeling better', -0.3427615165710449), ('four months', -0.45063459873199463)]	['a sharp , amusing study of the cult of celebrity', 'this movie praise the right to be different and unique']
1	1	[('street and prison gangs', -0.13568711280822754), ('a way out', -0.17836451530456543), ('street and prison', -0.19491714239120483), ('maximum security', -0.2431066632270813), ('to gangs', -0.2687944173812866)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
1	1	[('desire to become entangled', -0.1540507674217224), ('to become entangled', -0.22344893217086792), ('a first round', -0.26967519521713257), ('come - ons', -0.27612966299057007), ('become entangled', -0.302096426486969)]	"['this movie praise the right to be different and unique', ""the feds are now determined to bring kilo's operation down""]"
1	1	[('psychotic wall street broker', -0.085166335105896), ('the younger brother', -0.19084292650222778), ('wall street', -0.23057711124420166)]	['a sharp , amusing study of the cult of celebrity', 'this movie praise the right to be different and unique']
1	1	[('an insecurity and fear', -0.1645856499671936), ('they cannot face', -0.172369122505188), ('cannot face', -0.21330565214157104), ('the surface', -0.3478645086288452)]	"['this movie praise the right to be different and unique', ""the feds are now determined to bring kilo's operation down""]"
1	1	"[(""itt il ai 's"", -0.3500276207923889), ('ar vas u', -0.426174521446228), ('to the land', -0.42790770530700684), ('the land', -0.43606656789779663), ('of ar vas u', -0.4467034935951233)]"	['a sharp , amusing study of the cult of celebrity', 'this movie praise the right to be different and unique']
1	1	"[('while maintaining his integrity', -0.11324471235275269), ('maintaining his integrity', -0.15856456756591797), ('this young man', -0.21941840648651123), ('his integrity', -0.22362416982650757), (""t 's challenge"", -0.24458253383636475)]"	['a sharp , amusing study of the cult of celebrity', 'this movie praise the right to be different and unique']
1	1	"[('to switch back', -0.09050077199935913), ('bru ce camp bell', -0.1029658317565918), ('his "" death ""', -0.1085548996925354), ('in an east tex', -0.11907768249511719), ('switch back', -0.1205071210861206)]"	"['one day , lilja falls in love with andrej', 'the best part about "" gangs "" was daniel day-lewis']"
1	1	[('suffering with am nesia', -0.09268975257873535), ('had a car accident', -0.11253082752227783), ('with am nesia', -0.15225547552108765), ('a car accident', -0.1830264925956726), ('am nesia', -0.20592588186264038)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
1	1	[('an arm ory expert', -0.0992843508720398), ('by the shadow council', -0.11690133810043335), ('the shadow council', -0.14764970541000366), ('named sc ud', -0.17096471786499023), ('sc ud', -0.2627044916152954)]	['a sharp , amusing study of the cult of celebrity', 'this movie praise the right to be different and unique']
1	1	[('hyp hen ated', -0.2637295126914978), ('k rish na', -0.28480440378189087), ('of ind ian parents', -0.2923241853713989), ('in americ a', -0.315621554851532), ('ind ian parents', -0.3374389410018921)]	['a sharp , amusing study of the cult of celebrity', 'this movie praise the right to be different and unique']
0	1	[('a dark psychological drama', 0.18889731168746948), ('getting what you want', 0.07638180255889893), ('what you want', 0.04242593050003052), ('your work', 0.041080355644226074), ('wanting what you get', 0.032016217708587646)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
1	1	[('the most powerful state', -0.10289549827575684), ('well - organized', -0.12180304527282715), ('mus lim extremists', -0.1710544228553772), ('of mus lim extremists', -0.17443758249282837), ('against civilian populations', -0.19831860065460205)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
1	1	[('with dream suppress ants', -0.08978515863418579), ('dream suppress ants', -0.13575845956802368), ('of el m street', -0.187808096408844), ('el m street', -0.23775476217269897), ('to kill', -0.2840538024902344)]	"[""the feds are now determined to bring kilo's operation down"", 'the ultimate hell is about to be raised on earth']"
1	1	[('travel back in time', -0.13227009773254395), ('occupy his childhood body', -0.15024250745773315), ('changing his history forever', -0.17189359664916992), ('his childhood body', -0.1946704387664795), ('while doing so', -0.1998242735862732)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
1	1	"[('from the force itself', -0.10442417860031128), (""an akin 's life"", -0.15430670976638794), ('the force itself', -0.15645092725753784), ('the light side', -0.18740010261535645), ('of the force', -0.18951696157455444)]"	"['this movie praise the right to be different and unique', ""the feds are now determined to bring kilo's operation down""]"
1	1	[('m igration', -0.3426305055618286), ('in m igration', -0.3567933440208435), ('the 21 st century', -0.49662426114082336), ('the major social issues', -0.5104454159736633)]	['this movie praise the right to be different and unique', 'the ultimate hell is about to be raised on earth']
0	1	[('come to an end', 0.09700942039489746), ('the c ree per', 0.08396381139755249), ('fl es he ating', 0.07378417253494263), ('in po ho county', 0.052216947078704834), ('v or acious', 0.043180644512176514)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
1	1	"[('"" injured "" clients', -0.08931654691696167), ('is not deserved', -0.13355451822280884), ('most of which', -0.23279684782028198), ('of which', -0.3525727391242981), ('their money', -0.3528212904930115)]"	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
1	1	[('to an abandoned rooftop', -0.15391767024993896), ('an abandoned rooftop', -0.15909212827682495), ('him and his mother', -0.20114976167678833), ('mit chell', -0.2572300434112549), ('his mother', -0.2648416757583618)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
1	1	[('getting everything he wants', -0.252619206905365), ('ignoring his girlfriend', -0.2956029772758484), ('everything he wants', -0.30265384912490845), ('loses her', -0.35068076848983765), ('he wants', -0.3657783269882202)]	"[""the feds are now determined to bring kilo's operation down"", 'dead bodies are being found in the new york harbor']"
1	1	[('in ar ab ian', -0.16805040836334229), ('ar ab ian', -0.207209050655365), ('cool stuff', -0.2693573832511902)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
1	1	[('witchcraft and wizard ry', -0.2612797021865845), ('wizard ry', -0.29480504989624023), ('hog warts school', -0.3157941699028015), ('hog warts', -0.32490086555480957), ('his second year', -0.44086533784866333)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
1	1	[('overcome his love', -0.3800504803657532), ('his love', -0.3816564083099365), ('his greed', -0.38664108514785767)]	"[""the feds are now determined to bring kilo's operation down"", 'a sharp , amusing study of the cult of celebrity']"
1	1	[('is unable to paint', -0.11998891830444336), ('odds with his work', -0.13900411128997803), ('unable to paint', -0.14533305168151855), ('with his work', -0.23303818702697754), ('to paint', -0.2422822117805481)]	['this movie praise the right to be different and unique', 'the ultimate hell is about to be raised on earth']
1	1	[('just a subway ride', -0.054236769676208496), ('the distance separating them', -0.05554819107055664), ('they are worlds apart', -0.05956310033798218), ('the bron x', -0.09128320217132568), ('worlds apart', -0.20768648386001587)]	['a sharp , amusing study of the cult of celebrity', 'this movie praise the right to be different and unique']
1	1	[('a violent gang ster', -0.034554898738861084), ('s anti ago', -0.04453557729721069), ('for their blood', -0.08957982063293457), ('all the time', -0.09490984678268433), ('the vague promise', -0.09989571571350098)]	"['one day , lilja falls in love with andrej', 'the best part about "" gangs "" was daniel day-lewis']"
1	1	[('in the casinos', -0.25301021337509155), ('all the losers', -0.2605831027030945), ('the casinos', -0.32318997383117676), ('their luck', -0.3470253348350525), ('the one', -0.42954379320144653)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
1	1	[('law and order', -0.19591492414474487), ('some unorthodox methods', -0.23428255319595337), ('only relevant', -0.3291226029396057), ('21 st century', -0.3494548201560974), ('of his friends', -0.37409305572509766)]	['a sharp , amusing study of the cult of celebrity', 'this movie praise the right to be different and unique']
1	1	[('a roller coaster ride', -0.11941689252853394), ('roller coaster', -0.16905874013900757), ('a dentist', -0.1770622730255127), ('trapped into underworld', -0.20967316627502441), ('gets trapped into underworld', -0.22290199995040894)]	['this movie praise the right to be different and unique', 'the ultimate hell is about to be raised on earth']
